,experience_level,employment_type,salary_in_usd,company_location_fact,employee_residence_fact,job_title_fact
5089,1,1,2400.0,1,1,4
5090,1,1,8400.0,1,1,4
5091,1,1,7200.0,1,1,4
5092,3,3,4800.0,1,1,4
5093,1,1,3600.0,1,1,4
5094,1,1,6768.0,1,1,4
5095,1,1,4800.0,1,1,4
5096,1,1,7200.0,1,1,4
5097,1,1,6000.0,1,1,4
5098,1,1,6000.0,1,1,4
5099,1,1,12000.0,1,1,4
5100,1,1,3600.0,1,1,4
5101,1,1,7056.0,1,1,4
5102,1,1,3600.0,1,1,4
5103,1,1,2016.0,1,1,4
5104,3,3,10800.0,1,1,4
5105,1,1,13200.0,1,1,4
5106,3,3,6000.0,1,1,4
5107,1,1,7200.0,1,1,4
5108,3,3,6192.0,1,1,4
5109,1,1,10800.0,1,1,4
5110,3,3,7776.0,1,1,4
5111,1,1,4800.0,1,1,4
5112,1,1,13200.0,1,1,4
5113,1,1,8400.0,1,1,4
5114,1,1,15600.0,1,1,4
5115,1,1,9600.0,1,1,4
5116,1,1,48000.0,1,1,4
5117,1,1,6000.0,1,1,4
5118,1,1,7200.0,1,1,4
5119,1,1,8400.0,1,1,4
5120,1,1,5760.0,1,1,4
5121,1,1,20400.0,1,1,4
5122,1,1,7200.0,1,1,4
5123,1,1,8400.0,1,1,4
5124,1,1,8400.0,1,1,4
5125,3,3,11088.0,1,1,4
5126,1,1,28800.0,1,1,4
5127,1,1,13824.0,1,1,4
5128,1,1,4800.0,1,1,4
5129,2,2,2736.0,1,1,4
5130,1,1,12000.0,1,1,4
5131,1,1,6000.0,1,1,4
5132,1,1,7200.0,1,1,4
5133,1,1,6000.0,1,1,4
5134,3,3,6480.0,1,1,4
5135,1,1,9600.0,1,1,4
5136,1,1,22800.0,1,1,4
5137,1,1,6000.0,1,1,4
5138,1,1,1200.0,1,1,4
5139,1,1,8400.0,1,1,4
5140,1,1,6000.0,1,1,4
5141,1,1,12000.0,1,1,4
5142,1,1,4800.0,1,1,4
5143,1,1,8400.0,1,1,4
5144,1,1,7200.0,1,1,4
5145,1,1,4464.0,1,1,4
5146,1,1,4800.0,1,1,4
5147,3,3,3600.0,1,1,4
5148,1,1,27600.0,1,1,4
5149,1,1,25200.0,1,1,4
5150,1,1,16800.0,1,1,4
5151,1,1,10800.0,1,1,4
5152,1,1,10800.0,1,1,4
5153,1,1,12000.0,1,1,4
5154,1,1,2400.0,1,1,4
5155,1,1,1440.0,1,1,4
5156,1,1,24000.0,1,1,4
5157,1,1,12000.0,1,1,4
5158,3,3,49200.0,1,1,4
5159,1,1,8400.0,1,1,4
5160,1,1,7200.0,1,1,4
5161,1,1,12000.0,1,1,4
5162,1,1,6000.0,1,1,4
5163,1,1,6000.0,1,1,4
5164,1,1,38400.0,1,1,4
5165,1,1,12000.0,1,1,4
5166,1,1,12000.0,1,1,4
5167,1,1,9600.0,1,1,4
5168,1,1,4800.0,1,1,4
5169,1,1,2400.0,1,1,4
5170,1,1,3168.0,1,1,4
5171,1,1,3600.0,1,1,4
5172,1,1,26400.0,1,1,4
5173,1,1,2736.0,1,1,4
5174,1,1,9600.0,1,1,4
5175,1,1,9600.0,1,1,4
5176,1,1,1728.0,1,1,4
5177,1,1,3600.0,1,1,4
5178,1,1,12000.0,1,1,4
5179,1,1,12000.0,1,1,4
5180,1,1,34800.0,1,1,4
5181,2,2,5472.0,1,1,4
5182,1,1,15600.0,1,1,4
5183,1,1,8400.0,1,1,4
5184,1,1,12000.0,1,1,4
5185,1,1,18000.0,1,1,4
5186,1,1,4800.0,1,1,4
5187,1,1,6000.0,1,1,4
5188,1,1,9600.0,1,1,4
5189,2,2,1440.0,1,1,4
5190,1,1,14400.0,1,1,4
5191,1,1,1728.0,1,1,4
5192,1,1,12000.0,1,1,4
5193,1,1,18000.0,1,1,4
5194,1,1,8400.0,1,1,4
5195,1,1,6000.0,1,1,4
5196,1,1,12000.0,1,1,4
5197,1,1,3600.0,1,1,4
5198,1,1,3600.0,1,1,4
5199,1,1,6000.0,1,1,4
5200,1,1,6000.0,1,1,4
5201,1,1,5472.0,1,1,4
5202,1,1,6000.0,1,1,4
5203,1,1,1200.0,1,1,4
5204,1,1,4800.0,1,1,4
5205,1,1,16800.0,1,1,4
5206,1,1,7200.0,1,1,4
5207,1,1,14400.0,1,1,4
5208,1,1,12000.0,1,1,4
5209,1,1,6000.0,1,1,4
5210,1,1,1200.0,1,1,4
5211,1,1,1200.0,1,1,4
5212,1,1,2736.0,1,1,4
5213,1,1,12000.0,1,1,4
5214,3,3,6336.0,1,1,4
5215,1,1,13680.0,1,1,4
5216,1,1,6000.0,1,1,4
5217,1,1,14400.0,1,1,4
5218,1,1,7200.0,1,1,4
5219,1,1,8400.0,1,1,4
5220,1,1,9600.0,1,1,4
5221,1,1,9600.0,1,1,4
5222,1,1,14400.0,1,1,4
5223,1,1,4800.0,1,1,4
5224,1,1,4800.0,1,1,4
5225,1,1,18000.0,1,1,4
5226,1,1,34800.0,1,1,4
5227,1,1,4800.0,1,1,4
5228,1,1,1200.0,1,1,4
5229,1,1,6000.0,1,1,4
5230,1,1,7200.0,1,1,4
5231,1,1,52800.0,1,1,4
5232,1,1,8400.0,1,1,4
5233,1,1,16800.0,1,1,4
5234,1,1,6000.0,1,1,4
5235,1,1,15600.0,1,1,4
5236,1,1,12000.0,1,1,4
5237,1,1,2880.0,1,1,4
5238,1,1,6000.0,1,1,4
5239,1,1,24000.0,1,1,4
5240,1,1,14400.0,1,1,4
5241,1,1,6000.0,1,1,4
5242,1,1,18000.0,1,1,4
5243,1,1,40800.0,1,1,4
5244,1,1,2448.0,1,1,4
5245,1,1,9600.0,1,1,4
5246,2,2,4176.0,1,1,4
5247,1,1,3744.0,1,1,4
5248,1,1,10800.0,1,1,4
5249,1,1,2400.0,1,1,4
5250,1,1,8400.0,1,1,4
5251,1,1,8400.0,1,1,4
5252,1,1,10800.0,1,1,4
5253,1,1,7200.0,1,1,4
5254,1,1,3600.0,1,1,4
5255,1,1,2400.0,1,1,4
5256,1,1,9360.0,1,1,4
5257,3,3,3600.0,1,1,4
5258,1,1,4800.0,1,1,4
5259,1,1,6000.0,1,1,4
5260,1,1,13200.0,1,1,4
5261,3,3,6000.0,1,1,4
5262,3,3,10800.0,1,1,4
5263,1,1,1200.0,1,1,4
5264,1,1,15600.0,1,1,4
5265,3,3,87600.0,1,1,4
5266,3,3,9600.0,1,1,4
5267,1,1,9600.0,1,1,4
5268,1,1,10512.0,1,1,4
5269,3,3,6000.0,1,1,4
5270,1,1,27600.0,1,1,4
5271,1,1,6000.0,1,1,4
5272,1,1,9600.0,1,1,4
5273,1,1,6768.0,1,1,4
5274,3,3,9504.0,1,1,4
5275,1,1,12000.0,1,1,4
5276,1,1,8928.0,1,1,4
5277,3,3,6000.0,1,1,4
5278,1,1,7200.0,1,1,4
5279,1,1,8400.0,1,1,4
5280,3,3,6336.0,1,1,4
5281,3,3,6000.0,1,1,4
5282,1,1,13200.0,1,1,4
5283,1,1,15600.0,1,1,4
5284,1,1,7632.0,1,1,4
5285,1,1,9600.0,1,1,4
5286,1,1,4800.0,1,1,4
5287,1,1,14400.0,1,1,4
5288,1,1,9504.0,1,1,4
5289,1,1,13968.0,1,1,4
5290,1,1,9600.0,1,1,4
5291,1,1,15600.0,1,1,4
5292,3,3,6192.0,1,1,4
5293,1,1,8352.0,1,1,4
5294,3,3,30000.0,1,1,4
5295,1,1,8400.0,1,1,4
5296,1,1,16800.0,1,1,4
5297,1,1,26400.0,1,1,4
5298,3,3,4464.0,1,1,4
5299,1,1,14400.0,1,1,4
5300,1,1,9600.0,1,1,4
5301,1,1,16800.0,1,1,4
5302,1,1,21600.0,1,1,4
5303,1,1,20400.0,1,1,4
5304,1,1,16800.0,1,1,4
5305,1,1,13200.0,1,1,4
5306,1,1,37200.0,1,1,4
5307,1,1,25200.0,1,1,4
5308,1,1,19200.0,1,1,4
5309,1,1,9600.0,1,1,4
5310,1,1,18000.0,1,1,4
5311,1,1,21600.0,1,1,4
5312,3,3,6000.0,1,1,4
5313,1,1,10800.0,1,1,4
5314,1,1,28800.0,1,1,4
5315,1,1,27600.0,1,1,4
5316,1,1,8496.0,1,1,4
5317,1,1,16800.0,1,1,4
5318,1,1,14400.0,1,1,4
5319,1,1,15600.0,1,1,4
5320,1,1,18000.0,1,1,4
5321,1,1,31200.0,1,1,4
5322,1,1,4800.0,1,1,4
5323,3,3,1200.0,1,1,4
5324,1,1,4800.0,1,1,4
5325,1,1,16800.0,1,1,4
5326,1,1,6768.0,1,1,4
5327,1,1,5040.0,1,1,4
5328,1,1,2592.0,1,1,4
5329,1,1,8400.0,1,1,4
5330,1,1,3456.0,1,1,4
5331,1,1,8400.0,1,1,4
5332,1,1,8400.0,1,1,4
5333,1,1,14400.0,1,1,4
5334,1,1,6624.0,1,1,4
5335,1,1,4800.0,1,1,4
5336,1,1,10656.0,1,1,4
5337,1,1,12000.0,1,1,4
5338,1,1,10800.0,1,1,4
5339,1,1,3600.0,1,1,4
5340,1,1,2400.0,1,1,4
5341,1,1,3600.0,1,1,4
5342,1,1,6000.0,1,1,4
5343,1,1,14400.0,1,1,4
5344,1,1,10800.0,1,1,4
5345,1,1,6000.0,1,1,4
5346,1,1,3600.0,1,1,4
5347,3,3,6336.0,1,1,4
5348,1,1,28800.0,1,1,4
5349,1,1,16800.0,1,1,4
5350,1,1,6000.0,1,1,4
5351,1,1,3600.0,1,1,4
5352,1,1,4800.0,1,1,4
5353,1,1,3024.0,1,1,4
5354,1,1,12000.0,1,1,4
5355,1,1,8400.0,1,1,4
5356,1,1,3456.0,1,1,4
5357,1,1,7200.0,1,1,4
5358,1,1,8496.0,1,1,4
5359,1,1,8400.0,1,1,4
5360,1,1,3888.0,1,1,4
5361,1,1,11232.0,1,1,4
5362,1,1,6000.0,1,1,4
5363,1,1,6768.0,1,1,4
5364,1,1,2400.0,1,1,4
5365,1,1,11952.0,1,1,4
5366,3,3,18000.0,1,1,4
5367,1,1,2736.0,1,1,4
5368,3,3,14400.0,1,1,4
5369,1,1,4800.0,1,1,4
5370,1,1,18000.0,1,1,4
5371,1,1,12000.0,1,1,4
5372,1,1,12000.0,1,1,4
5373,1,1,7200.0,1,1,4
5374,1,1,6000.0,1,1,4
5375,1,1,18000.0,1,1,4
5376,1,1,7200.0,1,1,4
5377,1,1,6000.0,1,1,4
5378,1,1,5760.0,1,1,4
5379,1,1,9600.0,1,1,4
5380,1,1,45600.0,1,1,4
5381,1,1,16800.0,1,1,4
5382,1,1,16800.0,1,1,4
5383,1,1,15600.0,1,1,4
5384,1,1,18000.0,1,1,4
5385,1,1,22800.0,1,1,4
5386,1,1,12000.0,1,1,4
5387,1,1,6000.0,1,1,4
5388,1,1,6912.0,1,1,4
5389,1,1,12000.0,1,1,4
5390,1,1,3600.0,1,1,4
5391,1,1,8400.0,1,1,4
5392,1,1,30000.0,1,1,4
5393,1,1,2400.0,1,1,4
5394,1,1,12000.0,1,1,4
5395,1,1,9600.0,1,1,4
5396,1,1,12000.0,1,1,4
5397,1,1,3600.0,1,1,4
5398,1,1,26400.0,1,1,4
5399,1,1,12000.0,1,1,4
5400,1,1,22800.0,1,1,4
5401,1,1,15600.0,1,1,4
5402,1,1,15600.0,1,1,4
5403,1,1,27600.0,1,1,4
5404,1,1,19200.0,1,1,4
5405,1,1,8400.0,1,1,4
5406,1,1,16800.0,1,1,4
5407,1,1,9600.0,1,1,4
5408,1,1,16800.0,1,1,4
5409,3,3,31200.0,1,1,4
5410,1,1,16800.0,1,1,4
5411,1,1,10800.0,1,1,4
5412,1,1,24000.0,1,1,4
5413,1,1,38400.0,1,1,4
5414,1,1,32400.0,1,1,4
5415,1,1,19200.0,1,1,4
5416,1,1,22800.0,1,1,4
5417,1,1,4800.0,1,1,4
5418,1,1,18000.0,1,1,4
5419,1,1,4800.0,1,1,4
5420,1,1,6000.0,1,1,4
5421,1,1,6000.0,1,1,4
5422,1,1,12000.0,1,1,4
5423,1,1,12000.0,1,1,4
5424,1,1,8400.0,1,1,4
5425,1,1,1200.0,1,1,4
5426,1,1,7200.0,1,1,4
5427,1,1,3600.0,1,1,4
5428,1,1,10800.0,1,1,4
5429,1,1,3600.0,1,1,4
5430,3,3,8400.0,1,1,4
5431,1,1,14400.0,1,1,4
5432,1,1,10800.0,1,1,4
5433,1,1,15600.0,1,1,4
5434,3,3,4800.0,1,1,4
5435,1,1,7200.0,1,1,4
5436,1,1,3600.0,1,1,4
5437,1,1,12672.0,1,1,4
5438,1,1,8400.0,1,1,4
5439,1,1,14400.0,1,1,4
5440,1,1,6192.0,1,1,4
5441,1,1,34800.0,1,1,4
5442,1,1,36000.0,1,1,4
5443,1,1,27600.0,1,1,4
5444,1,1,26400.0,1,1,4
5445,1,1,20400.0,1,1,4
5446,1,1,24000.0,1,1,4
5447,1,1,39600.0,1,1,4
5448,1,1,6624.0,1,1,4
5449,1,1,22800.0,1,1,4
5450,1,1,31200.0,1,1,4
5451,3,3,9072.0,1,1,4
5452,1,1,10944.0,1,1,4
5453,1,1,6000.0,1,1,4
5454,1,1,4800.0,1,1,4
5455,1,1,3744.0,1,1,4
5456,1,1,13200.0,1,1,4
5457,1,1,25200.0,1,1,4
5458,1,1,4464.0,1,1,4
5459,1,1,9600.0,1,1,4
5460,1,1,7200.0,1,1,4
5461,1,1,3600.0,1,1,4
5462,1,1,7200.0,1,1,4
5463,1,1,1200.0,1,1,4
5464,1,1,8400.0,1,1,4
5465,1,1,7344.0,1,1,4
5466,1,1,14400.0,1,1,4
5467,1,1,18000.0,1,1,4
5468,1,1,19200.0,1,1,4
5469,1,1,6000.0,1,1,4
5470,1,1,18000.0,1,1,4
5471,1,1,12000.0,1,1,4
5472,1,1,19200.0,1,1,4
5473,1,1,19200.0,1,1,4
5474,1,1,40800.0,1,1,4
5475,1,1,15600.0,1,1,4
5476,1,1,7200.0,1,1,4
5477,1,1,3600.0,1,1,4
5478,1,1,7200.0,1,1,4
5479,1,1,7200.0,1,1,4
5480,1,1,4800.0,1,1,4
5481,1,1,19200.0,1,1,4
5482,1,1,16800.0,1,1,4
5483,1,1,10800.0,1,1,4
5484,1,1,6000.0,1,1,4
5485,1,1,3600.0,1,1,4
5486,1,1,18000.0,1,1,4
5487,1,1,24000.0,1,1,4
5488,1,1,6000.0,1,1,4
5489,1,1,13680.0,1,1,4
5490,1,1,19200.0,1,1,4
5491,1,1,2304.0,1,1,4
5492,1,1,4800.0,1,1,4
5493,1,1,34800.0,1,1,4
5494,1,1,24000.0,1,1,4
5495,1,1,10800.0,1,1,4
5496,1,1,11232.0,1,1,4
5497,1,1,12000.0,1,1,4
5498,1,1,19200.0,1,1,4
5499,1,1,6912.0,1,1,4
5500,1,1,13200.0,1,1,4
5501,1,1,20400.0,1,1,4
5502,1,1,4800.0,1,1,4
5503,1,1,3312.0,1,1,4
5504,1,1,21600.0,1,1,4
5505,1,1,20400.0,1,1,4
5506,1,1,12000.0,1,1,4
5507,1,1,10800.0,1,1,4
5508,1,1,15600.0,1,1,4
5509,1,1,10800.0,1,1,4
5510,1,1,10800.0,1,1,4
5511,1,1,6000.0,1,1,4
5512,1,1,2400.0,1,1,4
5513,1,1,12000.0,1,1,4
5514,1,1,8400.0,1,1,4
5515,1,1,15600.0,1,1,4
5516,1,1,6000.0,1,1,4
5517,1,1,26400.0,1,1,4
5518,1,1,3600.0,1,1,4
5519,1,1,6336.0,1,1,4
5520,1,1,22800.0,1,1,4
5521,3,3,6000.0,1,1,4
5522,1,1,7200.0,1,1,4
5523,1,1,18000.0,1,1,4
5524,1,1,8400.0,1,1,4
5525,1,1,12000.0,1,1,4
5526,1,1,9600.0,1,1,4
5527,1,1,8640.0,1,1,4
5528,1,1,16800.0,1,1,4
5529,1,1,20400.0,1,1,4
5530,1,1,9600.0,1,1,4
5531,1,1,14400.0,1,1,4
5532,1,1,12000.0,1,1,4
5533,1,1,25200.0,1,1,4
5534,1,1,16800.0,1,1,4
5535,1,1,10800.0,1,1,4
5536,1,1,27600.0,1,1,4
5537,1,1,27600.0,1,1,4
5538,1,1,25200.0,1,1,4
5539,1,1,15600.0,1,1,4
5540,1,1,30000.0,1,1,4
5541,1,1,12000.0,1,1,4
5542,1,1,12000.0,1,1,4
5543,1,1,6000.0,1,1,4
5544,1,1,7200.0,1,1,4
5545,1,1,3600.0,1,1,4
5546,1,1,4464.0,1,1,4
5547,1,1,6000.0,1,1,4
5548,3,3,11088.0,1,1,4
5549,1,1,7200.0,1,1,4
5550,1,1,4800.0,1,1,4
5551,1,1,6000.0,1,1,4
5552,1,1,16800.0,1,1,4
5553,1,1,3600.0,1,1,4
5554,1,1,9216.0,1,1,4
5555,1,1,7200.0,1,1,4
5556,1,1,9600.0,1,1,4
5557,1,1,20400.0,1,1,4
5558,1,1,12000.0,1,1,4
5559,1,1,3600.0,1,1,4
5560,1,1,28800.0,1,1,4
5561,1,1,22800.0,1,1,4
5562,1,1,30000.0,1,1,4
5563,1,1,31200.0,1,1,4
5564,1,1,27600.0,1,1,4
5565,1,1,18000.0,1,1,4
5566,1,1,12000.0,1,1,4
5567,1,1,2016.0,1,1,4
5568,1,1,4800.0,1,1,4
5569,1,1,7200.0,1,1,4
5570,1,1,28800.0,1,1,4
5571,1,1,8400.0,1,1,4
5572,1,1,7200.0,1,1,4
5573,1,1,3600.0,1,1,4
5574,1,1,4800.0,1,1,4
5575,1,1,9600.0,1,1,4
5576,1,1,16800.0,1,1,4
5577,1,1,48000.0,1,1,4
5578,1,1,18000.0,1,1,4
5579,1,1,10800.0,1,1,4
5580,1,1,30000.0,1,1,4
5581,1,1,2400.0,1,1,4
5582,1,1,12672.0,1,1,4
5583,1,1,4800.0,1,1,4
5584,1,1,8400.0,1,1,4
5585,1,1,2400.0,1,1,4
5586,1,1,31200.0,1,1,4
5587,3,3,16800.0,1,1,4
5588,1,1,14400.0,1,1,4
5589,1,1,15600.0,1,1,4
5590,3,3,6000.0,1,1,4
5591,1,1,21600.0,1,1,4
5592,1,1,7200.0,1,1,4
5593,1,1,4800.0,1,1,4
5594,1,1,7200.0,1,1,4
5595,1,1,34800.0,1,1,4
5596,1,1,9600.0,1,1,4
5597,3,3,25200.0,1,1,4
5598,1,1,4800.0,1,1,4
5599,1,1,12000.0,1,1,4
5600,1,1,7200.0,1,1,4
5601,1,1,13200.0,1,1,4
5602,1,1,21600.0,1,1,4
5603,1,1,6000.0,1,1,4
5604,1,1,6000.0,1,1,4
5605,1,1,3600.0,1,1,4
5606,1,1,8400.0,1,1,4
5607,1,1,7200.0,1,1,4
5608,1,1,9600.0,1,1,4
5609,1,1,3168.0,1,1,4
5610,1,1,3600.0,1,1,4
5611,1,1,6000.0,1,1,4
5612,1,1,4800.0,1,1,4
5613,1,1,6192.0,1,1,4
5614,1,1,3744.0,1,1,4
5615,1,1,5472.0,1,1,4
5616,1,1,2880.0,1,1,4
5617,1,1,5616.0,1,1,4
5618,1,1,7200.0,1,1,4
5619,1,1,14400.0,1,1,4
5620,1,1,4176.0,1,1,4
5621,1,1,8400.0,1,1,4
5622,1,1,6000.0,1,1,4
5623,1,1,6000.0,1,1,4
5624,1,1,16800.0,1,1,4
5625,1,1,8400.0,1,1,4
5626,1,1,3744.0,1,1,4
5627,1,1,10800.0,1,1,4
5628,1,1,6000.0,1,1,4
5629,1,1,3600.0,1,1,4
5630,1,1,4176.0,1,1,4
5631,2,2,2448.0,1,1,4
5632,1,1,1200.0,1,1,4
5633,1,1,4032.0,1,1,4
5634,1,1,7200.0,1,1,4
5635,1,1,1728.0,1,1,4
5636,1,1,6000.0,1,1,4
5637,1,1,10800.0,1,1,4
5638,1,1,3600.0,1,1,4
5639,1,1,3600.0,1,1,4
5640,1,1,8400.0,1,1,4
5641,1,1,7200.0,1,1,4
5642,1,1,4800.0,1,1,4
5643,1,1,3600.0,1,1,4
5644,1,1,14256.0,1,1,4
5645,1,1,9600.0,1,1,4
5646,1,1,3600.0,1,1,4
5647,1,1,1728.0,1,1,4
5648,1,1,2400.0,1,1,4
5649,1,1,2304.0,1,1,4
5650,1,1,7200.0,1,1,4
5651,1,1,2400.0,1,1,4
5652,1,1,1440.0,1,1,4
5653,1,1,3600.0,1,1,4
5654,1,1,1728.0,1,1,4
5655,1,1,9600.0,1,1,4
5656,1,1,3600.0,1,1,4
5657,1,1,1440.0,1,1,4
5658,1,1,13200.0,1,1,4
5659,1,1,14400.0,1,1,4
5660,1,1,7200.0,1,1,4
5661,1,1,288.0,1,1,4
5662,2,2,1440.0,1,1,4
5663,1,1,7632.0,1,1,4
5664,1,1,18000.0,1,1,4
5665,1,1,3600.0,1,1,4
5666,1,1,4800.0,1,1,4
5667,1,1,6000.0,1,1,4
5668,1,1,6000.0,1,1,4
5669,1,1,7344.0,1,1,4
5670,1,1,25200.0,1,1,4
5671,1,1,2400.0,1,1,4
5672,1,1,10944.0,1,1,4
5673,1,1,6000.0,1,1,4
5674,1,1,13200.0,1,1,4
5675,1,1,3024.0,1,1,4
5676,1,1,30000.0,1,1,4
5677,1,1,7200.0,1,1,4
5678,2,2,432.0,1,1,4
5679,1,1,16800.0,1,1,4
5680,2,2,3744.0,1,1,4
5681,1,1,10800.0,1,1,4
5682,1,1,19200.0,1,1,4
5683,1,1,8400.0,1,1,4
5684,1,1,8064.0,1,1,4
5685,1,1,7200.0,1,1,4
5686,1,1,3600.0,1,1,4
5687,1,1,5904.0,1,1,4
5688,1,1,5904.0,1,1,4
5689,1,1,16800.0,1,1,4
5690,1,1,10800.0,1,1,4
5691,1,1,14400.0,1,1,4
5692,1,1,6000.0,1,1,4
5693,1,1,12000.0,1,1,4
5694,1,1,6000.0,1,1,4
5695,1,1,19200.0,1,1,4
5696,1,1,3600.0,1,1,4
5697,1,1,1440.0,1,1,4
5698,1,1,3456.0,1,1,4
5699,1,1,7200.0,1,1,4
5700,1,1,25200.0,1,1,4
5701,2,2,8400.0,1,1,4
5702,1,1,7200.0,1,1,4
5703,1,1,8400.0,1,1,4
5704,1,1,10800.0,1,1,4
5705,1,1,10800.0,1,1,4
5706,3,3,14400.0,1,1,4
5707,1,1,19200.0,1,1,4
5708,1,1,30000.0,1,1,4
5709,1,1,3600.0,1,1,4
5710,1,1,9600.0,1,1,4
5711,2,2,6000.0,1,1,4
5712,1,1,26400.0,1,1,4
5713,3,3,10800.0,1,1,4
5714,1,1,22800.0,1,1,4
5715,1,1,13200.0,1,1,4
5716,1,1,4800.0,1,1,4
5717,1,1,19200.0,1,1,4
5718,1,1,18000.0,1,1,4
5719,1,1,10800.0,1,1,4
5720,1,1,13200.0,1,1,4
5721,1,1,9600.0,1,1,4
5722,1,1,11808.0,1,1,4
5723,1,1,6000.0,1,1,4
5724,1,1,4800.0,1,1,4
5725,1,1,16800.0,1,1,4
5726,1,1,12000.0,1,1,4
5727,1,1,3600.0,1,1,4
5728,1,1,20400.0,1,1,4
5729,1,1,12000.0,1,1,4
5730,1,1,1200.0,1,1,4
5731,1,1,12000.0,1,1,4
5732,1,1,4800.0,1,1,4
5733,1,1,18000.0,1,1,4
5734,1,1,3600.0,1,1,4
5735,1,1,12000.0,1,1,4
5736,1,1,16800.0,1,1,4
5737,1,1,18000.0,1,1,4
5738,1,1,3600.0,1,1,4
5739,1,1,13200.0,1,1,4
5740,1,1,2448.0,1,1,4
5741,1,1,10800.0,1,1,4
5742,1,1,15600.0,1,1,4
5743,1,1,6624.0,1,1,4
5744,1,1,4800.0,1,1,4
5745,1,1,2400.0,1,1,4
5746,1,1,10800.0,1,1,4
5747,1,1,2400.0,1,1,4
5748,1,1,8400.0,1,1,4
5749,1,1,12000.0,1,1,4
5750,1,1,4800.0,1,1,4
5751,1,1,7200.0,1,1,4
5752,2,2,10800.0,1,1,4
5753,1,1,4176.0,1,1,4
5754,1,1,2400.0,1,1,4
5755,1,1,9600.0,1,1,4
5756,1,1,7200.0,1,1,4
5757,1,1,9600.0,1,1,4
5758,1,1,18000.0,1,1,4
5759,1,1,26400.0,1,1,4
5760,1,1,16800.0,1,1,4
5761,1,1,7200.0,1,1,4
5762,1,1,4800.0,1,1,4
5763,1,1,10800.0,1,1,4
5764,1,1,9600.0,1,1,4
5765,1,1,4800.0,1,1,4
5766,1,1,9600.0,1,1,4
5767,1,1,12000.0,1,1,4
5768,1,1,16800.0,1,1,4
5769,1,1,12000.0,1,1,4
5770,1,1,2160.0,1,1,4
5771,1,1,5760.0,1,1,4
5772,1,1,13200.0,1,1,4
5773,1,1,7200.0,1,1,4
5774,1,1,3600.0,1,1,4
5775,1,1,6912.0,1,1,4
5776,1,1,3600.0,1,1,4
5777,1,1,2880.0,1,1,4
5778,1,1,6000.0,1,1,4
5779,1,1,9600.0,1,1,4
5780,1,1,6000.0,1,1,4
5781,2,2,2736.0,1,1,4
5782,1,1,2736.0,1,1,4
5783,1,1,4800.0,1,1,4
5784,1,1,21600.0,1,1,4
5785,1,1,10800.0,1,1,4
5786,1,1,4800.0,1,1,4
5787,1,1,9600.0,1,1,4
5788,1,1,12000.0,1,1,4
5789,1,1,19200.0,1,1,4
5790,1,1,14400.0,1,1,4
5791,1,1,14400.0,1,1,4
5792,1,1,13200.0,1,1,4
5793,2,2,720.0,1,1,4
5794,2,2,4800.0,1,1,4
5795,1,1,19200.0,1,1,4
5796,1,1,4800.0,1,1,4
5797,1,1,4176.0,1,1,4
5798,1,1,3600.0,1,1,4
5799,1,1,1200.0,1,1,4
5800,2,2,1440.0,1,1,4
5801,1,1,12000.0,1,1,4
5802,1,1,8784.0,1,1,4
5803,1,1,6048.0,1,1,4
5804,1,1,18000.0,1,1,4
5805,1,1,8400.0,1,1,4
5806,1,1,2400.0,1,1,4
5807,1,1,15600.0,1,1,4
5808,1,1,6000.0,1,1,4
5809,1,1,6768.0,1,1,4
5810,1,1,7200.0,1,1,4
5811,1,1,4320.0,1,1,4
5812,1,1,3600.0,1,1,4
5813,1,1,1296.0,1,1,4
5814,1,1,10800.0,1,1,4
5815,1,1,9600.0,1,1,4
5816,1,1,9600.0,1,1,4
5817,1,1,14400.0,1,1,4
5818,1,1,4800.0,1,1,4
5819,1,1,3600.0,1,1,4
5820,1,1,12000.0,1,1,4
5821,1,1,15600.0,1,1,4
5822,3,3,17411.328,1,1,4
5823,2,2,1584.0,1,1,4
5824,1,1,3600.0,1,1,4
5825,1,1,6912.0,1,1,4
5826,1,1,10800.0,1,1,4
5827,1,1,3600.0,1,1,4
5828,1,1,3744.0,1,1,4
5829,1,1,18000.0,1,1,4
5830,1,1,10800.0,1,1,4
5831,1,1,4800.0,1,1,4
5832,1,1,2400.0,1,1,4
5833,1,1,24000.0,1,1,4
5834,1,1,7200.0,1,1,4
5835,1,1,13200.0,1,1,4
5836,1,1,6000.0,1,1,4
5837,1,1,7200.0,1,1,4
5838,1,1,4800.0,1,1,4
5839,1,1,24000.0,1,1,4
5840,1,1,3600.0,1,1,4
5841,1,1,2160.0,1,1,4
5842,1,1,2400.0,1,1,4
5843,1,1,15600.0,1,1,4
5844,1,1,8640.0,1,1,4
5845,2,2,2160.0,1,1,4
5846,1,1,2400.0,1,1,4
5847,1,1,12000.0,1,1,4
5848,1,1,6480.0,1,1,4
5849,1,1,2736.0,1,1,4
5850,1,1,3312.0,1,1,4
5851,1,1,18000.0,1,1,4
5852,1,1,8400.0,1,1,4
5853,1,1,12000.0,1,1,4
5854,1,1,10800.0,1,1,4
5855,2,2,1440.0,1,1,4
5856,1,1,24000.0,1,1,4
5857,1,1,10800.0,1,1,4
5858,2,2,3600.0,1,1,4
5859,1,1,3312.0,1,1,4
5860,1,1,9600.0,1,1,4
5861,1,1,10800.0,1,1,4
5862,1,1,18000.0,1,1,4
5863,1,1,34800.0,1,1,4
